author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
justinbieber,@bloodpop smile. @Skrillex is dancing #SORRY,,23/10/2015 01:04,6.57362E+17,en,,,16732,14977
justinbieber,@ParrisGoebel more to come,,23/10/2015 01:03,6.57362E+17,en,,,15059,11897
justinbieber,@bignarstie @edsheeran base,,23/10/2015 01:03,6.57362E+17,en,,,22298,19319
justinbieber,3 hours until #sorry is available. Countdown with me,,23/10/2015 00:44,6.57357E+17,en,,,41546,34851
justinbieber,Preorder the album. Get #sorry and the smashes. It's about the music. Thanks https://t.co/ZWMJvgSRpV,,23/10/2015 00:38,6.57355E+17,en,,,35000,31773
justinbieber,#PreOrderPURPOSE and get #Sorry  https://t.co/ZWMJvgSRpV,,22/10/2015 20:57,6.573E+17,en,,,34786,34981
justinbieber,#SORRY https://t.co/PXs5CasrHD,,22/10/2015 20:32,6.57293E+17,und,,,65446,74560
justinbieber,@edsheeran happy for u bro.,,22/10/2015 19:11,6.57273E+17,en,,,31810,27984
justinbieber,@mtvema yes I am,,22/10/2015 19:05,6.57272E+17,en,,,19530,18099
justinbieber,U might wanna listen to the radio at 4 pm est ;) #Sorry,,22/10/2015 19:03,6.57271E+17,en,,,39915,34492
justinbieber,Ready?? #SORRY https://t.co/0vOpSTn2BQ,,22/10/2015 17:01,6.5724E+17,en,,,58487,53879
justinbieber,New single #SORRY Tonight. Produced by @Skrillex and @bloodpop. #PreOrderPURPOSE to get it https://t.co/LPeZlzLgrX,,22/10/2015 14:24,6.57201E+17,en,,,49738,45629
justinbieber,See u soon Milan https://t.co/sEX5ak36Gd,,22/10/2015 14:16,6.57199E+17,en,,,65723,45836
justinbieber,Jetlagged,,22/10/2015 14:16,6.57199E+17,hu,,,37378,30726
justinbieber,Heard I was on @FallonTonight again tonight. Thanks jimmy.,,22/10/2015 04:37,6.57053E+17,en,,,43148,32037
justinbieber,#PreOrderPurpose and get #SORRY ----  https://t.co/ZWMJvgSRpV,,21/10/2015 23:05,6.5697E+17,en,,,37440,34722
justinbieber,Tomorrow night. #SORRY https://t.co/opqhTCSNue,,21/10/2015 22:34,6.56962E+17,en,,,75110,68927
justinbieber,So tomorrow a lot of friends will be playing #SORRY. @RyanSeacrest u ready?,,21/10/2015 22:27,6.5696E+17,en,,,42767,36586
justinbieber,Almost there #SORRY IN 2 DAYS https://t.co/EhKwHRTRDW,,21/10/2015 15:17,6.56852E+17,en,,,54849,48852
justinbieber,Hello UK,,21/10/2015 12:21,6.56808E+17,en,,,58063,43023
justinbieber,Who is ready for #sorry?? I am ✈️✈️✈️✈️ @Skrillex @bloodpop #3days #purpose https://t.co/7PsRdCwBuL,,20/10/2015 21:55,6.5659E+17,en,,,75701,67537
justinbieber,New single #sorry3days @Skrillex @bloodpop #PURPOSE https://t.co/ZvICSAi7nu,,20/10/2015 18:45,6.56542E+17,en,,,47741,42962
justinbieber,#sorry4days lol https://t.co/LfEswA8scF,,20/10/2015 05:40,6.56344E+17,und,,,47972,40185
justinbieber,Me @Skrillex and @bloodpop doing what we do best https://t.co/oGbV3nlFUy,,20/10/2015 05:40,6.56344E+17,en,,,44002,33976
justinbieber,#sorry4days https://t.co/D44ZlSecSC,,19/10/2015 21:55,6.56227E+17,und,,,53403,46838
justinbieber,New song. Biggest one yet? #sorry4days http://t.co/ZWMJvhasht http://t.co/3n4oyjq5yL,,19/10/2015 15:13,6.56126E+17,en,,,57575,48873
justinbieber,"#PreOrderPurpose and get the new song with me and @ArianaGrande http://t.co/ZWMJvhasht
https://t.co/SxeMYy7YfV",,19/10/2015 14:58,6.56122E+17,en,,,57686,48229
justinbieber,Skating with @Skrillex,,19/10/2015 05:01,6.55972E+17,en,,,46759,35598
justinbieber,#sorry5days @Skrillex @bloodpop http://t.co/ZWMJvhasht http://t.co/YDhHG0Kpof,,19/10/2015 02:55,6.5594E+17,und,,,45083,38208
justinbieber,Means a lot to me. I was honest  http://t.co/ZWMJvgSRpV,,18/10/2015 19:19,6.55826E+17,en,,,42554,38511
justinbieber,@DefJamRecords @SB_Projects thanks!,,18/10/2015 19:19,6.55826E+17,en,,,13012,11210
justinbieber,Faith is a beautiful thing https://t.co/wCdddnBEbT,,18/10/2015 19:18,6.55825E+17,en,,,31779,26069
justinbieber,@natalierose_13 it does,,18/10/2015 19:18,6.55825E+17,en,,,13943,10808
justinbieber,"Me and my boy @martingarrix are up for the @mtvema this year. Vote here: 
http://t.co/5Ll2ld1YDG and #EMABiggestFansJustinBieber",,18/10/2015 19:17,6.55825E+17,en,,,35633,36062
justinbieber,New Album #PURPOSE Deluxe http://t.co/ZWMJvgSRpV,,18/10/2015 12:58,6.5573E+17,und,,,40060,37358
justinbieber,"#purpose standard Purpose by Justin Bieber
https://t.co/xQIBFSJxxX",,18/10/2015 12:57,6.55729E+17,en,,,37815,33677
justinbieber,#sorry6days http://t.co/ZWMJvgSRpV http://t.co/rwEB5BWquX,,18/10/2015 03:12,6.55582E+17,und,,,51443,44838
justinbieber,I heard it's aight  https://t.co/OiDKDbmpx6,,17/10/2015 03:56,6.55231E+17,en,,,33151,23427
justinbieber,I'm with u on that https://t.co/TNl3bdnsuC,,17/10/2015 03:56,6.55231E+17,en,,,28969,21694
justinbieber,I love juice  https://t.co/FrUToGndLl,,17/10/2015 03:55,6.55231E+17,en,,,36326,26442
justinbieber,You will be very happy https://t.co/CbLan9FPhw,,17/10/2015 03:52,6.5523E+17,en,,,31030,22455
justinbieber,@NiallOfficial love when people try to make it something it ain't. Love to u my friend. Talk soon. The rest of u pipe down. all in good fun,,17/10/2015 03:47,6.55229E+17,en,,,44614,41769
justinbieber,Wow. Thanks https://t.co/IUpbPYOMyJ,,17/10/2015 03:39,6.55227E+17,en,,,29224,20890
justinbieber,Me too https://t.co/Jwk2jh4NcY,,17/10/2015 03:38,6.55226E+17,en,,,42616,31122
justinbieber,I missed it too but I #PreOrderPURPOSE  already :) https://t.co/m0TIVN4Tkh,,17/10/2015 03:36,6.55226E+17,en,,,29113,22000
justinbieber,@ZachSang1 great times buddy,,17/10/2015 03:35,6.55226E+17,en,,,13668,10708
justinbieber,Thanks @TwitterMusic. #PreOrderPurpose https://t.co/6kSn0mjj21,,16/10/2015 20:33,6.55119E+17,en,,,34008,29491
justinbieber,Oh and one more thing.... so #PreOrderPURPOSE :) #sorry7days http://t.co/ERcfqMKAVZ,,16/10/2015 19:57,6.5511E+17,en,,,43265,42278
justinbieber,Love you all. Thanks. #PreOrderPURPOSE http://t.co/ZWMJvgSRpV,,16/10/2015 19:52,6.55109E+17,en,,,32768,34399
justinbieber,This album will surprise people. Thanks https://t.co/2a4MARxhpr,,16/10/2015 19:49,6.55108E+17,en,,,25363,22168
justinbieber,Love u all http://t.co/iUkhFkhs76,,16/10/2015 19:44,6.55107E+17,en,,,51742,48275
justinbieber,So unfair  https://t.co/AI0PmfvzUW,,16/10/2015 19:43,6.55107E+17,en,,,25058,19217
justinbieber,U know what we mean https://t.co/D6dHFxXrSg,,16/10/2015 19:43,6.55107E+17,en,,,23408,18472
justinbieber,Skrillex is the man. We made music to push things forward  https://t.co/cDJYVzjy4J,,16/10/2015 19:42,6.55107E+17,en,,,22485,17782
justinbieber,I will https://t.co/PqQq8jx0G0,,16/10/2015 19:37,6.55105E+17,en,,,21694,16728
justinbieber,Thanks https://t.co/5LpkBfd04C,,16/10/2015 19:36,6.55105E+17,en,,,21803,16929
justinbieber,Thank u https://t.co/FHbosU0c60,,16/10/2015 19:35,6.55105E+17,en,,,19490,15537
justinbieber,I'm waiting too :) https://t.co/4HW4QKLX6c,,16/10/2015 19:35,6.55105E+17,en,,,19602,15473
justinbieber,Surround yourself with people who love u and listen to them. And never give up. Trust in God https://t.co/OWCbE7Uoks,,16/10/2015 19:34,6.55105E+17,en,,,23141,19385
justinbieber,Thank you beautiful  https://t.co/Ty9kvTl3ik,,16/10/2015 19:34,6.55104E+17,en,,,20953,16011
justinbieber,U too https://t.co/miFyiaqkIG,,16/10/2015 19:33,6.55104E+17,en,,,19082,14716
justinbieber,Yes https://t.co/YaiHroTivO,,16/10/2015 19:33,6.55104E+17,und,,,18778,14055
justinbieber,Hate when that happens https://t.co/uqreoTDkCF,,16/10/2015 19:33,6.55104E+17,en,,,21673,16337
justinbieber,Hi https://t.co/sBi7ACKpB9,,16/10/2015 19:32,6.55104E+17,und,,,19121,14306
justinbieber,I beyond appreciate it https://t.co/50AQY2Adq7,,16/10/2015 19:32,6.55104E+17,en,,,19065,15774
justinbieber,I promise you it is my best work. Thank you http://t.co/ZWMJvgSRpV https://t.co/9Dbm1LWYxn,,16/10/2015 19:31,6.55104E+17,en,,,16097,13537
justinbieber,I see u https://t.co/kRmxUkT8SB,,16/10/2015 19:30,6.55104E+17,en,,,18495,14032
justinbieber,U too https://t.co/FOslGeG1pF,,16/10/2015 19:30,6.55104E+17,en,,,17907,13829
justinbieber,Why do u keep ignoring me? https://t.co/WPugUqhJwA,,16/10/2015 19:30,6.55103E+17,en,,,19226,15039
justinbieber,Thanks https://t.co/SxJEkRQpGv,,16/10/2015 19:30,6.55103E+17,en,,,17354,13430
justinbieber,http://t.co/ZWMJvgSRpV https://t.co/c5g5XHtVIg,,16/10/2015 19:29,6.55103E+17,und,,,16792,13741
justinbieber,That's my dude. All love https://t.co/B92tFenuIT,,16/10/2015 19:29,6.55103E+17,en,,,21674,18489
justinbieber,Thank u https://t.co/sGUtTTIPWh,,16/10/2015 19:29,6.55103E+17,en,,,17219,13425
justinbieber,Thanks https://t.co/9Dbm1LWYxn,,16/10/2015 19:29,6.55103E+17,en,,,16527,12808
justinbieber,Love u too https://t.co/uVERVmU0Dk,,16/10/2015 19:28,6.55103E+17,en,,,18029,14482
justinbieber,I'm going :) http://t.co/ZWMJvgSRpV https://t.co/ev6cL5pfJp,,16/10/2015 19:28,6.55103E+17,en,,,18447,15544
justinbieber,I love it too https://t.co/sY5vDfdb0f,,16/10/2015 19:28,6.55103E+17,en,,,19597,15586
justinbieber,Thanks. Shawn is good people too https://t.co/qzCzH9berf,,16/10/2015 19:28,6.55103E+17,en,,,25165,20801
justinbieber,Thanks. http://t.co/ZWMJvgSRpV https://t.co/HX64d6AjvD,,16/10/2015 19:27,6.55103E+17,en,,,16526,13355
justinbieber,Thanks so much. Thanks for being there with me https://t.co/QIGQnqvmuE,,16/10/2015 19:27,6.55103E+17,en,,,18171,14980
justinbieber,Hi https://t.co/gzn3627aIT,,16/10/2015 19:27,6.55103E+17,und,,,16426,12423
justinbieber,http://t.co/ZWMJvgSRpV https://t.co/BEHyQnp4TC,,16/10/2015 19:27,6.55103E+17,und,,,16108,13020
justinbieber,Thanks https://t.co/1jhsmnZqKD,,16/10/2015 19:26,6.55103E+17,en,,,15840,11964
justinbieber,Never lol https://t.co/o2jDlFpaqR,,16/10/2015 19:25,6.55102E+17,en,,,17668,14062
justinbieber,Thank you. Appreciate it ;) http://t.co/ZWMJvgSRpV https://t.co/DWanIzvvmD,,16/10/2015 19:25,6.55102E+17,en,,,26378,23368
justinbieber,Haha. That will happen https://t.co/VcSoOZuhOc,,16/10/2015 19:24,6.55102E+17,en,,,17826,13989
justinbieber,Maybe ;) https://t.co/umUCKabQRH,,16/10/2015 19:23,6.55102E+17,en,,,22010,18393
justinbieber,Feels good http://t.co/ZWMJvgSRpV https://t.co/VVvHlFhvcX,,16/10/2015 19:22,6.55102E+17,en,,,17301,14071
justinbieber,Me too https://t.co/UC24bOhVCP,,16/10/2015 19:22,6.55101E+17,en,,,19193,14795
justinbieber,Amazing. Keep spreading the word https://t.co/i4JfcdjXf5,,16/10/2015 19:22,6.55101E+17,en,,,17347,13864
justinbieber,I'm here https://t.co/V8OheIiB9t,,16/10/2015 19:21,6.55101E+17,en,,,17398,13646
justinbieber,Get to it http://t.co/ZWMJvgSRpV https://t.co/X6DHPFUnzO,,16/10/2015 19:21,6.55101E+17,en,,,15988,13111
justinbieber,No secret  https://t.co/Gh329GJtMB,,16/10/2015 19:21,6.55101E+17,es,,,17038,13310
justinbieber,Thank you https://t.co/GMDcqSwrn9,,16/10/2015 19:20,6.55101E+17,en,,,16926,13661
justinbieber,Followed http://t.co/ZWMJvgSRpV https://t.co/DLCVlGzhXQ,,16/10/2015 19:20,6.55101E+17,en,,,13436,10896
justinbieber,Michael Jackson  https://t.co/wHgmZ490Qe,,16/10/2015 19:20,6.55101E+17,en,,,20833,17668
justinbieber,It's great http://t.co/ZWMJvgSRpV https://t.co/HEN6q7P6WO,,16/10/2015 19:19,6.55101E+17,en,,,17165,14330
justinbieber,Thanks https://t.co/AAujuW7GJ9,,16/10/2015 19:19,6.55101E+17,en,,,16861,13225
justinbieber,Don't hurt your head https://t.co/xpoVf4I1Gg,,16/10/2015 19:19,6.55101E+17,en,,,19442,14937
justinbieber,Hi Sam  https://t.co/NCioHGwLGF,,16/10/2015 19:18,6.55101E+17,in,,,17223,13083
justinbieber,Missed u https://t.co/BMgvjHOVBE,,16/10/2015 19:18,6.551E+17,en,,,17742,13967
justinbieber,Don't cry :) https://t.co/MOarBCAyXl,,16/10/2015 19:17,6.551E+17,en,,,17827,14112
justinbieber,Don't cry https://t.co/Wkxm058UsV,,16/10/2015 19:16,6.551E+17,en,,,17762,13996
justinbieber,Something completely new to push forward.  https://t.co/UPbX5GmVC0,,16/10/2015 19:16,6.551E+17,en,,,17720,14553
justinbieber,Yes https://t.co/aXGjdD9JlI,,16/10/2015 19:16,6.551E+17,und,,,19057,14805
justinbieber,Finding your purpose can save your life https://t.co/sUjA2NDuWk,,16/10/2015 19:16,6.551E+17,en,,,19944,17796
justinbieber,18 and 19 if you preorder. #PreOrderPURPOSE is the only way to get the song with @ArianaGrande  https://t.co/QSwHzj2WtU,,16/10/2015 19:15,6.551E+17,en,,,18721,15925
justinbieber,All good. U helped save me too https://t.co/S4xIysxvIT,,16/10/2015 19:14,6.551E+17,en,,,19762,16907
justinbieber,We are Fam https://t.co/k97nfhLcwi,,16/10/2015 19:12,6.55099E+17,en,,,22430,18626
justinbieber,Feel better https://t.co/mA6EbiSNP6,,16/10/2015 19:12,6.55099E+17,en,,,17477,13814
justinbieber,See u soon ;) https://t.co/CgyMI7giVl,,16/10/2015 19:12,6.55099E+17,en,,,18323,15202
justinbieber,By far my best album yet. Not even close https://t.co/4k8xz3fa86,,16/10/2015 19:11,6.55099E+17,en,,,19263,16174
justinbieber,Hi bus https://t.co/3Rl8E0nFaj,,16/10/2015 19:11,6.55099E+17,en,,,17168,13525
justinbieber,My inspiration is what I have gone through and I want to inspire all of u  https://t.co/BXz25BuM1I,,16/10/2015 19:11,6.55099E+17,en,,,16204,14327
justinbieber,Like I said. Of US https://t.co/1eQ070J7gj,,16/10/2015 19:09,6.55098E+17,en,,,21886,18962
justinbieber,Smell it! https://t.co/izmC6QttPO,,16/10/2015 19:09,6.55098E+17,en,,,20427,16087
justinbieber,Me too. Lol https://t.co/ASl4B6ZQ7z,,16/10/2015 19:08,6.55098E+17,en,,,21719,17673
justinbieber,Yes. Can't wait to perform these songs. I made them with that in mind https://t.co/5di2wjaGzj,,16/10/2015 19:08,6.55098E+17,en,,,22848,18914
justinbieber,U might be happy in a week ;) #sorry  https://t.co/iqKmFEEnBe,,16/10/2015 19:07,6.55098E+17,en,,,21808,17432
justinbieber,It's all family and some new people you are gonna be happy about.  https://t.co/4AnxjsdZwl,,16/10/2015 19:07,6.55098E+17,en,,,21982,17341
justinbieber,Thanks for always being there https://t.co/UAAhMpgdAo,,16/10/2015 19:06,6.55098E+17,en,,,21277,17026
justinbieber,So excited. I want you to hear the music https://t.co/aC5e4zVmuN,,16/10/2015 19:06,6.55098E+17,en,,,21721,17152
justinbieber,U will be very happy I promise https://t.co/KZBukQMWFH,,16/10/2015 19:06,6.55097E+17,en,,,20959,16739
justinbieber,We have a lot of work to do but it feels good to know u will have this music soon https://t.co/HNOWv0qBjR,,16/10/2015 19:05,6.55097E+17,en,,,22107,17465
justinbieber,I'm proud of us.  https://t.co/Y7Rir9Uirj,,16/10/2015 19:05,6.55097E+17,en,,,23453,20584
justinbieber,Me too #PreOrderPURPOSE  https://t.co/kE6PLI7MSv,,16/10/2015 19:04,6.55097E+17,en,,,20510,16155
justinbieber,I'm excited for you to hear it  https://t.co/kSGJMXBSMp,,16/10/2015 19:04,6.55097E+17,en,,,20610,16258
justinbieber,U think so ? :) https://t.co/qKTE0258oA,,16/10/2015 19:03,6.55097E+17,en,,,20623,15792
justinbieber,Be happy https://t.co/QUxQe7XpeL,,16/10/2015 19:03,6.55097E+17,en,,,20465,15601
justinbieber,Followed and I hope people will be inspired by the honesty  https://t.co/RWXNJ5wZX0,,16/10/2015 19:03,6.55097E+17,en,,,21389,16939
justinbieber,:) https://t.co/y1fbHPTCoJ,,16/10/2015 19:02,6.55097E+17,und,,,22232,17496
justinbieber,Thanks! https://t.co/JqNfzDElod,,16/10/2015 19:02,6.55096E+17,en,,,20019,15670
justinbieber,Yeah I think u guys will be very happy. #PreOrderPURPOSE  https://t.co/N0uLUzcyUW,,16/10/2015 19:02,6.55096E+17,en,,,21102,17415
justinbieber,Serious? Get on that :) #PreOrderPURPOSE  https://t.co/VFDDmz1B4Q,,16/10/2015 19:01,6.55096E+17,en,,,20712,16480
justinbieber,I'm sure u do https://t.co/AdzvSAwkRS,,16/10/2015 19:01,6.55096E+17,en,,,21585,17384
justinbieber,That's hard. I love them all. Life is worth living means a lot to me. This album is special #PreOrderPURPOSE   https://t.co/zHUR6s3lNM,,16/10/2015 19:01,6.55096E+17,en,,,24494,22355
justinbieber,Who got #PreOrderPURPOSE? Want to talk about the album? Use the hashtag. Let's go,,16/10/2015 18:58,6.55096E+17,en,,,26544,24020
justinbieber,There are A lot more 😆 #PreOrderPURPOSE http://t.co/ZWMJvgSRpV https://t.co/XPrLBV49fR,,16/10/2015 16:16,6.55055E+17,en,,,29690,27334
justinbieber,Gotta love those 19 songs http://t.co/ZWMJvgSRpV #PreOrderPURPOSE http://t.co/yykmgQVMdt,,16/10/2015 14:16,6.55024E+17,en,,,37645,34565
justinbieber,Only way to get the song with me and @ArianaGrande is the #PreOrderPURPOSE http://t.co/ZWMJvgSRpV http://t.co/FuWHyl2qIA,,16/10/2015 13:55,6.55019E+17,en,,,38933,35220
justinbieber,18 new songs... #preorderpurpose http://t.co/ZWMJvgSRpV,,16/10/2015 03:13,6.54858E+17,en,,,42046,41896
justinbieber,It's that time! #preorderpurpose  http://t.co/ZWMJvgSRpV,,16/10/2015 03:11,6.54857E+17,en,,,34455,33970
justinbieber,1 more hour #preorderpurpose,,16/10/2015 03:10,6.54857E+17,en,,,33683,30034
justinbieber,1 hour until #preorderpurpose - u will be happy because made sure a lot of music for great value. Kept those prices down @scooterbraun! Lol,,16/10/2015 03:10,6.54857E+17,en,,,34457,30520
justinbieber,2 hours until #PreOrderPURPOSE,,16/10/2015 02:14,6.54843E+17,en,,,37244,33127
justinbieber,@flatlinebling thanks,,16/10/2015 02:13,6.54843E+17,en,,,14043,11392
justinbieber,The preorder is almost here...... #purpose,,15/10/2015 13:44,6.54654E+17,en,,,53742,48325
justinbieber,http://t.co/kuntEnsfbO,,15/10/2015 03:40,6.54502E+17,und,,,42073,36695
justinbieber,@theplastol then get ready for #nov13,,14/10/2015 20:29,6.54394E+17,en,,,20214,17775
justinbieber,Ok. Preorder Friday. Let's do it. Ok by you @ArianaGrande? #purpose #nov13 #remix #PreOrder http://t.co/Cy0TSsZtRt,,14/10/2015 16:30,6.54333E+17,en,,,71573,60108
justinbieber,@Skrillex we got another one,,14/10/2015 03:47,6.54142E+17,en,,,29032,24048
justinbieber,Teamwork makes the dream work,,14/10/2015 03:47,6.54141E+17,en,,,56415,51723
justinbieber,One month to go.... Been 3 years in the making. #nov13 #purpose http://t.co/Zsi30mnWkD,,13/10/2015 21:57,6.54053E+17,en,,,68293,59622
justinbieber,Who wants to have a preorder this Friday?? Hmmmm #purpose http://t.co/4Fy4U7BhCW,,13/10/2015 19:35,6.54018E+17,en,,,60297,49596
justinbieber,Love this pic. Might need to be next video @Skrillex http://t.co/gUvanzkxI4,,13/10/2015 19:35,6.54018E+17,en,,,46458,37473
justinbieber,"Thank you. So much more to come. #nov13 
#purpose http://t.co/UH8Pi24C7G",,12/10/2015 18:56,6.53645E+17,en,,,47632,45998
justinbieber,Happy thanksgiving,,11/10/2015 22:54,6.53343E+17,en,,,71127,58217
justinbieber,So much more to come. This music.... #purpose #nov13 http://t.co/JP5OzmO2my,,11/10/2015 06:01,6.53088E+17,en,,,78312,69199
justinbieber,@JasonBinn @scooterbraun @DuJourMedia he is aight,,11/10/2015 06:00,6.53088E+17,en,,,20686,17265
justinbieber,@TheRock u are a good man. Not the best dancer but a good man :),,11/10/2015 05:59,6.53087E+17,en,,,22542,20087
justinbieber,#PURPOSE #NOV13 it is time. #5weeks http://t.co/HCje8mK1nB,,09/10/2015 17:13,6.52532E+17,en,,,80297,82159
justinbieber,Go to my Instagram now. #purpose #nov13 #retna http://t.co/hfITpW1w6C,,09/10/2015 16:57,6.52528E+17,en,,,57973,53551
justinbieber,It's time.... #purpose #retna #nov13,,09/10/2015 15:14,6.52502E+17,en,,,55920,55311
justinbieber,#art #purpose #Retna #nov13 are u ready????? https://t.co/gYJbDKryHJ,,09/10/2015 15:12,6.52502E+17,en,,,41824,38450
justinbieber,Atl I'm coming back. See u at @PowerATL #Power961JingleBall on 12/17 #iHeartRadio http://t.co/Qkrh4230Wg,,09/10/2015 14:01,6.52484E+17,en,,,41451,35372
justinbieber,#5weeks #purpose,,09/10/2015 12:13,6.52457E+17,und,,,52270,54567
justinbieber,#EMABiggestFansJustinBieber,,09/10/2015 12:13,6.52457E+17,und,,,54436,74671
justinbieber,#5weeks,,09/10/2015 12:05,6.52455E+17,und,,,47276,47552
justinbieber,Here it is. Robbie Keane and the Irish lads listening to #WhatDoYouMean after the victory http://t.co/SsrWOKconw,,09/10/2015 03:58,6.52332E+17,en,,,47319,38220
justinbieber,Love to my brother Keano and the Irish squad on a big win today. Got this vid of them listening to #WhatDoYouMean after the win. Love it.,,09/10/2015 03:56,6.52332E+17,en,,,48330,39801
justinbieber,@edsheeran it was delicious lol https://t.co/xhXOs0dqbs,,07/10/2015 17:29,6.51812E+17,en,,,40820,36600
justinbieber,Gravity is working against me https://t.co/l6u4FGoWaM,,06/10/2015 23:18,6.51537E+17,en,,,48620,39429
justinbieber,So excited for you all to hear this music. #purpose #nov13,,06/10/2015 14:58,6.51411E+17,en,,,74228,70994
justinbieber,@elvisduran thanks Elvis,,06/10/2015 14:57,6.51411E+17,en,,,24153,18916
justinbieber,#6weeks #nov13 http://t.co/zspENFhV5S,,02/10/2015 20:51,6.5005E+17,und,,,74936,75735
justinbieber,#6weeks http://t.co/4r8v0kxzjk,,02/10/2015 20:47,6.5005E+17,und,,,56590,50371
justinbieber,#6weeks http://t.co/H74LcGie4A,,02/10/2015 20:47,6.50049E+17,und,,,55380,49518
justinbieber,Dope #WhatDoYouMean http://t.co/zIEY6DtA6e,,02/10/2015 20:23,6.50043E+17,en,,,48134,42499
justinbieber,Skate sesh in Sydney with my new bud Ethan http://t.co/DwmTeEp2Rl,,02/10/2015 18:57,6.50022E+17,en,,,62959,51442
justinbieber,6 weeks,,02/10/2015 12:32,6.49925E+17,en,,,64422,58608
justinbieber,@TotesFacts that is what is all about,,02/10/2015 12:31,6.49925E+17,en,,,25510,20551
justinbieber,Good feeling singing this again  https://t.co/WrCncQieME,,02/10/2015 12:16,6.49921E+17,en,,,47448,39666
justinbieber,Ball is life @MichaelRapaport https://t.co/TEi2sgvmHf,,30/09/2015 19:01,6.49298E+17,en,,,40690,33563
justinbieber,Lol https://t.co/6mU3uUbx5t,,30/09/2015 18:53,6.49296E+17,und,,,43139,36449
justinbieber,Over 100 million views... Thank you #WhatDoYouMean http://t.co/kuntEnsfbO,,30/09/2015 05:33,6.49095E+17,en,,,51878,46168
justinbieber,Need you the most https://t.co/xyiokcAM3q,,30/09/2015 05:33,6.49095E+17,en,,,39825,33527
justinbieber,Love u too https://t.co/SL9YLY6eKL,,30/09/2015 05:24,6.49092E+17,en,,,39916,32679
justinbieber,See everyone this morning on #bieberisland. Live on @sunriseon7 @kyleandjackieo from 6am http://t.co/N2ZBUj4otm,,29/09/2015 17:26,6.48912E+17,en,,,47888,36865
justinbieber,Live love and laugh. Thanks,,29/09/2015 13:49,6.48857E+17,en,,,62740,63873
justinbieber,@kidrauhlsfahlo thanks. Working hard and happy to be sharing it,,29/09/2015 13:48,6.48857E+17,en,,,23565,20598
justinbieber,I liked this interview. Cool guy. I should of just listened :)  https://t.co/7pbpjrKZF0,,29/09/2015 13:47,6.48857E+17,en,,,38991,32541
justinbieber,It was funny lol https://t.co/Z9d21sgkSV,,29/09/2015 13:41,6.48855E+17,en,,,42011,35413
justinbieber,Great meeting the kids of make a wish here. Love u guys so much http://t.co/cmogfZ9SI7,,29/09/2015 13:38,6.48854E+17,en,,,48805,38555
justinbieber,@Smallzy lol,,29/09/2015 13:38,6.48854E+17,und,,,17783,14314
justinbieber,on the cover of @ComplexMag oct/nov 2015. thanks @jlapuma http://t.co/x750Nn4w9T http://t.co/JYVQdHaQrE,,28/09/2015 22:35,6.48627E+17,en,,,49647,40586
justinbieber,@SarahBol @FoxFM love it,,28/09/2015 03:57,6.48346E+17,en,,,20575,16126
justinbieber,@FoxFM see u soon :),,28/09/2015 02:37,6.48326E+17,en,,,20228,16247
justinbieber,#hittheroof,,28/09/2015 00:28,6.48293E+17,und,,,43405,35761
justinbieber,See u soon. #hitherto of http://t.co/fAi8w7002F,,28/09/2015 00:28,6.48293E+17,en,,,35724,29420
justinbieber,Loving Australia. I've missed this place. Thanks for the welcome,,27/09/2015 04:05,6.47985E+17,en,,,62478,46173
justinbieber,Throwback https://t.co/sI8IYdEjul,,27/09/2015 03:40,6.47979E+17,en,,,41142,34159
justinbieber,#WhatDoYouMean http://t.co/guDqrRXFb8,,26/09/2015 05:59,6.47652E+17,und,,,56583,47381
justinbieber,Headed to Oz,,26/09/2015 05:59,6.47652E+17,en,,,54319,42032
justinbieber,Solid night in the studio. Almost done :) #nov13,,24/09/2015 09:46,6.46984E+17,en,,,72390,62254
justinbieber,It's all about the music :),,23/09/2015 20:28,6.46783E+17,en,,,78329,73778
justinbieber,Best trip ever @chrisburkard @RoryKramer @joshmehl #iceland we love you,,23/09/2015 20:27,6.46783E+17,en,,,47140,35833
justinbieber,Questioning my manager choice @scooterbraun lol https://t.co/wpUyxQBpjF,,23/09/2015 20:24,6.46782E+17,en,,,43958,34700
justinbieber,Thinking https://t.co/i75pE2D6es,,23/09/2015 20:24,6.46782E+17,en,,,42397,34571
justinbieber,@InTheJon @samandude @ZoeKravitz get it,,23/09/2015 20:23,6.46782E+17,en,,,21091,15768
justinbieber,@1045CHUMFM best trip,,23/09/2015 20:23,6.46782E+17,en,,,20765,15373
justinbieber,@CHVRCHES great job,,23/09/2015 20:23,6.46782E+17,en,,,20899,15437
justinbieber,http://t.co/37n0UmV63f,,23/09/2015 00:18,6.46479E+17,und,,,77641,72652
justinbieber,#nov13 we are back,,22/09/2015 23:35,6.46468E+17,en,,,80950,85887
justinbieber,@smokey_robinson thank you. Honored sir.,,22/09/2015 23:26,6.46466E+17,en,,,26218,20106
justinbieber,Today was an amazing day,,22/09/2015 06:32,6.4621E+17,en,,,68218,56932
justinbieber,Thank you. It is very appreciated. More to come. #whatdoyoumean  http://t.co/guDqrRG3My,,22/09/2015 06:27,6.46209E+17,en,,,48342,40063
justinbieber,@ledbettercarly not right how u and others in the media will twist and write a headline to hurt others with no accountability. I'm a person,,22/09/2015 06:26,6.46209E+17,en,,,29777,26453
justinbieber,Who wants this music?,,21/09/2015 23:21,6.46102E+17,en,,,75422,63782
